Longitude;Latitude;geohash;unique_prefix
-121.4;38.46;9qcdv3rjwzmy;9qcdv3r
-121.49;38.53;9qce5qjttb7e;9qce5qj
-121.33;38.68;9qcsp16pq49m;9qcsp16
-121.43;38.6;9qcesfcm7cjp;9qcesfc
-121.43;38.55;9qcekcc65btn;9qcekcc
-121.38;38.58;9qcemzmbc1d5;9qcemzm
-121.49;38.56;9qce77tsmc5x;9qce77t
-121.65;36.66;9q92xc9pvx23;9q92xc9
-121.65;36.71;9q92zfc5jxb6;9q92zfc
-121.66;36.72;9q92zs9vs2q5;9q92zs9
-121.67;36.7;9q92z348gxcz;9q92z34
-121.66;36.72;9q92zs9vs2q5;9q92zs9
-121.65;36.69;9q92xz1ntx2q;9q92xz1
-121.64;36.67;9q988586nx47;9q98858
-121.62;36.7;9q98b3p0bxcp;9q98b3p
-121.65;36.71;9q92zfc5jxb6;9q92zfc
-121.66;36.66;9q92x99zurq1;9q92x99
-121.6;36.69;9q988zjwdxmq;9q988zj
-121.62;36.7;9q98b3p0bxcp;9q98b3p
-122.56;37.98;9qbb54499144;9qbb544
-117.33;34.18;9qhd6n6buvce;9qhd6n6
-117.28;34.17;9qhd7hrq9vqd;9qhd7hr
-117.26;34.07;9qh9gdmb5um0;9qh9gdm
-117.36;34.19;9qhd92j51v8y;9qhd92j
-117.28;34.06;9qh9g0rmcuqw;9qh9g0r
-117.33;34.18;9qhd6n6buvce;9qhd6n6
-117.3;34.1;9qh9fz8wzu6q;9qh9fz8
-117.33;34.17;9qhd6h6ysv3d;9qhd6h6
-122.42;37.64;9q8ynk0kzk3n;9q8ynk0
-122.43;37.63;9q8yn434whx5;9q8yn43
-122.41;37.62;9q8yn2xb2hjd;9q8yn2x
-122.42;37.64;9q8ynk0kzk3n;9q8ynk0
-122.42;37.64;9q8ynk0kzk3n;9q8ynk0
-122.26;37.5;9q9j3fsvr6wv;9q9j3fs
-122.25;37.5;9q9j64sm2d9j;9q9j64s
-122.26;37.51;9q9j3ukzx6qz;9q9j3uk
-117.6;33.46;9muq7gnq97vt;9muq7gn
-117.65;33.46;9muq6g1ys7bt;9muq6g1
-117.61;33.45;9muq79rh2k56;9muq79r
-117.63;33.44;9muq5r86n7sc;9muq5r8
-117.61;33.43;9muq5txpb7er;9muq5tx
-117.6;33.46;9muq7gnq97vt;9muq7gn
-117.61;33.44;9muq5xx407e3;9muq5xx
-117.06;33.02;9mugb5pe2q5r;9mugb5p
-117.2;32.73;9mudjn3d44hk;9mudjn3
-117.19;32.96;9muet20vgj0s;9muet20
-117.12;32.76;9mudqggbf4k3;9mudqgg
-117.12;32.81;9mudwugu45s3;9mudwug
-117.14;32.91;9muenrj68hte;9muenrj
-117.1;32.82;9mudxqdqk72s;9mudxqd
-117.21;32.75;9mudkcfq946p;9mudkcf
-117.25;32.77;9mud7vt5hfz7;9mud7vt
-117.11;32.76;9mudr5g0g4q3;9mudr5g
-117.1;32.79;9mudx34rs70w;9mudx34
-117.06;32.74;9muf20ps26em;9muf20p
-117.06;32.76;9muf25z8b673;9muf25z
-117.16;32.78;9mudmzqtq49m;9mudmzq
-117.08;33.02;9muezg0gqnpp;9muezg0
-117.2;32.73;9mudjn3d44hk;9mudjn3
-117.22;32.85;9mudus4vpgxc;9mudus4
-117.12;32.75;9mudqcgyd4kr;9mudqcg
-117.16;32.71;9mudjfwtw1c2;9mudjfw
-117.23;32.73;9mudhq7dnfju;9mudhq7
-117.16;32.77;9mudmvwen4c7;9mudmvw
-117.21;32.75;9mudkcfq946p;9mudkcf
-117.2;32.81;9mudthcs45s3;9mudthc
-117.17;32.91;9muejxp6thsg;9muejxp
-117.21;32.83;9mudubd295fj;9mudubd
-117.2;32.73;9mudjn3d44hk;9mudjn3
-117.1;32.94;9muerkd3kkb9;9muerkd
-117.1;32.78;9mudrr6mk68t;9mudrr6
-117.17;32.75;9mudm9zqt4kz;9mudm9z
-117.11;32.95;9muern75ejq6;9muern7
-117.16;32.75;9mudmcyww43r;9mudmcy
-117.16;32.71;9mudjfwtw1c2;9mudjfw
-117.13;32.96;9muew8htcjpu;9muew8h
-117.14;32.92;9mueq2vkbhmw;9mueq2v
-117.11;32.94;9muerhe17hy3;9muerhe
-117.15;32.77;9mudqjtgp4ge;9mudqjt
-117.21;32.75;9mudkcfq946p;9mudkcf
-117.15;32.96;9muew0jvzj5s;9muew0j
-117.25;32.95;9mue7ym5svr6;9mue7ym
-117.15;32.91;9muenpjfxhee;9muenpj
-117.25;32.75;9mud7cvnsfrr;9mud7cv
-117.22;32.74;9mudk84urfxv;9mudk84
-117.22;32.86;9mudutfzrupf;9mudutf
-117.24;32.8;9muds5h3y512;9muds5h
-117.18;32.82;9mudtw8nk56u;9mudtw8
-117.12;32.96;9muewb5vfjhk;9muewb5
-117.01;32.8;9muf975cv748;9muf975
-117.13;32.78;9mudqxkt34xv;9mudqxk
-117.16;32.72;9mudjuqxy433;9mudjuq
-117.23;32.94;9muekke9quvc;9muekke
-116.97;32.57;9muc631jcrvx;9muc631
-117.16;32.7;9mudjbyeq1cq;9mudjby
-117.21;32.92;9muekbfkch6n;9muekbf
-117.05;32.77;9muf2mwg14zg;9muf2mw
-117.13;32.69;9mu9yxh911rv;9mu9yxh
-117.16;32.88;9muejcweyh3q;9muejcw
-117.1;32.94;9muerkd3kkb9;9muerkd
-117.1;32.75;9mudr3fqs62x;9mudr3f
-117.15;32.77;9mudqjtgp4ge;9mudqjt
-117.23;32.95;9muekq7ewvmf;9muekq7
-117.15;32.82;9mudwntyr57s;9mudwnt
-117.11;32.76;9mudr5g0g4q3;9mudr5g
-117.13;32.72;9mudnskxc4rc;9mudnsk
-117.18;32.82;9mudtw8nk56u;9mudtw8
-117.11;33.02;9muez5557nnr;9muez55
-117.17;32.83;9mudv8x2t5uv;9mudv8x
-117.15;33.01;9muey1mcpjew;9muey1m
-117.16;32.71;9mudjfwtw1c2;9mudjfw
-117.19;32.83;9mudv28be5bt;9mudv28
-117.13;32.75;9mudq9uw94rz;9mudq9u
-117.16;32.71;9mudjfwtw1c2;9mudjfw
-117.24;32.8;9muds5h3y512;9muds5h
-117.15;32.82;9mudwntyr57s;9mudwnt
-117.06;32.58;9muc25p822e3;9muc25p
-117.22;32.87;9muduxfcxgzv;9muduxf
-117.07;32.77;9muf2j85p6c5;9muf2j8
-117.12;32.92;9mueqbgufhkq;9mueqbg
-117.13;33.02;9mueyehe3npz;9mueyeh
-117.08;32.98;9muexgbfqjx0;9muexgb
-117.16;32.71;9mudjfwtw1c2;9mudjfw
-117.17;32.72;9mudjsrrv4kc;9mudjsr
-117.14;32.77;9mudqmt704ve;9mudqmt
-117.22;32.75;9mudk9fyxfrz;9mudk9f
-117.12;32.68;9mu9yv5yf1s7;9mu9yv5
-116.97;32.63;9mucdk1593jd;9mucdk1
-117.15;32.83;9mudy0tbx5gt;9mudy0t
-117.13;32.83;9mudy8s895zv;9mudy8s
-117.15;32.75;9mudq1vyx47x;9mudq1v
-117.16;32.73;9mudjyqdn41k;9mudjyq
-117.2;32.74;9mudm01s64sm;9mudm01
-117.16;32.71;9mudjfwtw1c2;9mudjfw
-117.14;32.76;9mudq7v2b4m9;9mudq7v
-117.04;32.68;9mucbtnnf39g;9mucbtn
-117.15;32.77;9mudqjtgp4ge;9mudqjt
-117.17;32.77;9mudmtx7j4ug;9mudmtx
-117.25;32.79;9mudecjpsgpq;9mudecj
-117.09;32.71;9mudpd9tt3f8;9mudpd9
-117.07;32.77;9muf2j85p6c5;9muf2j8
-117.17;32.77;9mudmtx7j4ug;9mudmtx
-117.11;33.02;9muez5557nnr;9muez55
-117.23;32.73;9mudhq7dnfju;9mudhq7
-117.22;32.74;9mudk84urfxv;9mudk84
-117.2;32.76;9mudm5c8f4k3;9mudm5c
-117.09;32.58;9mu9re18m2d9;9mu9re1
-117.16;32.72;9mudjuqxy433;9mudjuq
-117.13;32.7;9mudn8ue31zy;9mudn8u
-117.12;32.81;9mudwugu45s3;9mudwug
-117.21;32.87;9muduzf395fj;9muduzf
-117.03;32.58;9muc2gj272s1;9muc2gj
-117.15;32.71;9mudn4tvx1g8;9mudn4t
-117.21;32.87;9muduzf395fj;9muduzf
-117.04;32.58;9muc2en0629c;9muc2en
-117.22;32.73;9mudhw6fpfpu;9mudhw6
-117.09;32.97;9muexd18jmdw;9muexd1
-117.17;32.71;9mudjdxmt1ub;9mudjdx
-116.94;32.74;9muf6bnuk6wj;9muf6bn
-117.2;32.83;9mudv098d5um;9mudv09
-117.08;32.98;9muexgbfqjx0;9muexgb
-117.17;32.75;9mudm9zqt4kz;9mudm9z
-117.16;32.71;9mudjfwtw1c2;9mudjfw
-117.17;32.77;9mudmtx7j4ug;9mudmtx
-117.07;32.78;9muf2p2jr69j;9muf2p2
-117.13;32.75;9mudq9uw94rz;9mudq9u
-117.2;32.89;9muej53w4hk2;9muej53
-117.17;32.73;9mudjwr6j4hu;9mudjwr
-117.1;32.9;9muepm62kkb9;9muepm6
-117.15;32.78;9mudqpmvr4et;9mudqpm
-117.22;32.75;9mudk9fyxfrz;9mudk9f
-117.23;32.95;9muekq7ewvmf;9muekq7
-117.15;32.75;9mudq1vyx47x;9mudq1v
-117.05;32.74;9muf22nu34xv;9muf22n
-117.17;32.71;9mudjdxmt1ub;9mudjdx
-117.1;32.83;9mudz2d2s7bt;9mudz2d
-117.1;32.79;9mudx34rs70w;9mudx34
-117.17;32.75;9mudm9zqt4kz;9mudm9z
-117.16;32.8;9mudtgn9y512;9mudtgn
-117.18;32.82;9mudtw8nk56u;9mudtw8
-117.16;32.71;9mudjfwtw1c2;9mudjfw
-117.8;34.11;9qh4p3s9huzr;9qh4p3s
-117.83;34.11;9qh4n9wc1uyx;9qh4n9w
-117.82;34.1;9qh1yzwngh2w;9qh1yzw
-117.81;34.11;9qh4p1t3hhfz;9qh4p1t
-118.44;34.28;9q5g0b6x7yvj;9q5g0b6
-122.41;37.78;9q8yymxu2njx;9q8yymx
-122.43;37.77;9q8yy5c4nnrh;9q8yy5c
-122.4;37.78;9q8yytxh3npz;9q8yytx
-122.43;37.78;9q8yyj9hqnpp;9q8yyj9
-122.48;37.73;9q8ysusc1jdn;9q8ysus
-122.49;37.75;9q8yu8jt8nj9;9q8yu8j
-122.44;37.74;9q8yty3gmnhz;9q8yty3
-122.48;37.78;9q8yuvsu3n4p;9q8yuvs
-122.39;37.78;9q8yyvwk6q1z;9q8yyvw
-122.4;37.79;9q8yyxrn9nzb;9q8yyxr
-122.43;37.8;9q8zn130ynx4;9q8zn13
-122.39;37.79;9q8yyzqqdqcb;9q8yyzq
-122.47;37.74;9q8ytnk56nhr;9q8ytnk
-122.4;37.79;9q8yyxrn9nzb;9q8yyxr
-122.41;37.76;9q8yy3zzbjve;9q8yy3z
-122.4;37.79;9q8yyxrn9nzb;9q8yyxr
-122.42;37.79;9q8yyr2qxqc0;9q8yyr2
-122.4;37.79;9q8yyxrn9nzb;9q8yyxr
-122.4;37.8;9q8zn9r0cnxf;9q8zn9r
-122.4;37.79;9q8yyxrn9nzb;9q8yyxr
-122.4;37.79;9q8yyxrn9nzb;9q8yyxr
-122.4;37.79;9q8yyxrn9nzb;9q8yyxr
-122.43;37.76;9q8yy1cpyjz5;9q8yy1c
-122.45;37.79;9q8yvx6wsqb8;9q8yvx6
-122.44;37.79;9q8yvz3ytnub;9q8yvz3
-122.47;37.76;9q8yv1upfju7;9q8yv1u
-122.4;37.79;9q8yyxrn9nzb;9q8yyxr
-122.4;37.8;9q8zn9r0cnxf;9q8zn9r
-122.46;37.76;9q8yv3grgjy7;9q8yv3g
-122.39;37.79;9q8yyzqqdqcb;9q8yyzq
-122.39;37.62;9q8ynbw26k1f;9q8ynbw
-122.4;37.79;9q8yyxrn9nzb;9q8yyxr
-122.4;37.77;9q8yyez41nru;9q8yyez
-122.4;37.79;9q8yyxrn9nzb;9q8yyxr
-122.41;37.77;9q8yy7zf0nms;9q8yy7z
-122.4;37.8;9q8zn9r0cnxf;9q8zn9r
-122.41;37.79;9q8yyrry8nv8;9q8yyrr
-122.4;37.79;9q8yyxrn9nzb;9q8yyxr
-122.41;37.79;9q8yyrry8nv8;9q8yyrr
-122.42;37.81;9q8zn707pr15;9q8zn70
-122.48;37.73;9q8ysusc1jdn;9q8ysus
-122.4;37.78;9q8yytxh3npz;9q8yytx
-122.39;37.74;9q8ywyq76q1z;9q8ywyq
-122.46;37.73;9q8ytke35jwq;9q8ytke
-122.4;37.78;9q8yytxh3npz;9q8yytx
-122.45;37.78;9q8yvtdskq0x;9q8yvtd
-122.43;37.8;9q8zn130ynx4;9q8zn13
-122.4;37.79;9q8yyxrn9nzb;9q8yyxr
-122.42;37.78;9q8yym8krq1p;9q8yym8
-122.39;37.8;9q8zncq2fq9f;9q8zncq
-122.45;37.8;9q8zj968uq8d;9q8zj96
-122.4;37.79;9q8yyxrn9nzb;9q8yyxr
-122.42;37.81;9q8zn707pr15;9q8zn70
-122.4;37.79;9q8yyxrn9nzb;9q8yyxr
-122.38;37.62;9q8yp0t87kh4;9q8yp0t
-122.43;37.79;9q8yyp3nwnz0;9q8yyp3
-122.45;37.78;9q8yvtdskq0x;9q8yvtd
-122.42;37.79;9q8yyr2qxqc0;9q8yyr2
-122.39;37.78;9q8yyvwk6q1z;9q8yyvw
-122.4;37.8;9q8zn9r0cnxf;9q8zn9r
-122.41;37.79;9q8yyrry8nv8;9q8yyrr
-122.41;37.79;9q8yyrry8nv8;9q8yyrr
-122.4;37.79;9q8yyxrn9nzb;9q8yyxr
-122.42;37.8;9q8zn322zq94;9q8zn32
-122.4;37.79;9q8yyxrn9nzb;9q8yyxr
-122.43;37.78;9q8yyj9hqnpp;9q8yyj9
-122.41;37.79;9q8yyrry8nv8;9q8yyrr
-122.43;37.79;9q8yyp3nwnz0;9q8yyp3
-122.4;37.79;9q8yyxrn9nzb;9q8yyxr
-122.41;37.78;9q8yymxu2njx;9q8yymx
-122.44;37.8;9q8zjc3bvnsf;9q8zjc3
-122.4;37.79;9q8yyxrn9nzb;9q8yyxr
-122.41;37.79;9q8yyrry8nv8;9q8yyrr
-122.4;37.77;9q8yyez41nru;9q8yyez
-122.41;37.79;9q8yyrry8nv8;9q8yyrr
-122.43;37.77;9q8yy5c4nnrh;9q8yy5c
-122.41;37.79;9q8yyrry8nv8;9q8yyrr
-122.45;37.74;9q8ytw6ekq0x;9q8ytw6
-122.42;37.81;9q8zn707pr15;9q8zn70
-122.39;37.62;9q8ynbw26k1f;9q8ynbw
-122.39;37.79;9q8yyzqqdqcb;9q8yyzq
-122.42;37.78;9q8yym8krq1p;9q8yym8
-122.39;37.77;9q8yygy64q3u;9q8yygy
-122.41;37.78;9q8yymxu2njx;9q8yymx
-122.48;37.76;9q8yucuzcjf5;9q8yucu
-122.4;37.78;9q8yytxh3npz;9q8yytx
-122.43;37.75;9q8yy01jwnp1;9q8yy01
-122.39;37.77;9q8yygy64q3u;9q8yygy
-122.4;37.79;9q8yyxrn9nzb;9q8yyxr
-122.39;37.79;9q8yyzqqdqcb;9q8yyzq
-122.4;37.62;9q8yn8x03hpf;9q8yn8x
-118.07;34.12;9qh417253sg1;9qh4172
-116.97;33.8;9qhb631532t9;9qhb631
-117.01;33.77;9qhb17eut26e;9qhb17e
-121.86;37.22;9q97ep8q0pje;9q97ep8
-121.78;37.29;9q9khu6tbrgr;9q9khu6
-121.83;37.37;9q9keen050wq;9q9keen
-121.87;37.37;9q9kdg0bp0ew;9q9kdg0
-121.89;37.25;9q97fm4kvpkc;9q97fm4
-121.86;37.22;9q97ep8q0pje;9q97ep8
-121.89;37.34;9q9k6md3m0sc;9q9k6md
-121.84;37.34;9q9k7mwc629c;9q9k7mw
-121.98;37.31;9q9k220febm5;9q9k220
-121.77;37.3;9q9kjn3b1rvd;9q9kjn3
-122.01;37.31;9q9hr8548bk7;9q9hr85
-121.83;37.32;9q9k79yhg0nm;9q9k79y
-121.89;37.38;9q9kdkf6m1hz;9q9kdkf
-121.86;37.25;9q97gj0kbpm9;9q97gj0
-121.93;37.29;9q9k1kmmcpfp;9q9k1km
-121.9;37.34;9q9k6je1k0dc;9q9k6je
-121.8;37.25;9q97um5uypr1;9q97um5
-121.86;37.39;9q9ken8k81jd;9q9ken8
-121.82;37.36;9q9kecjmu2bs;9q9kecj
-121.91;37.29;9q9k1u7vgpbx;9q9k1u7
-121.84;37.34;9q9k7mwc629c;9q9k7mw
-121.99;37.32;9q9k21csg00t;9q9k21c
-121.99;37.29;9q9k0h3tgpbx;9q9k0h3
-121.91;37.3;9q9k1y7b5pbd;9q9k1y7
-121.92;37.37;9q9k9eh840sq;9q9k9eh
-121.89;37.34;9q9k6md3m0sc;9q9k6md
-121.97;37.32;9q9k29bhubpm;9q9k29b
-121.89;37.33;9q9k67drj0sy;9q9k67d
-121.79;37.31;9q9kk854x235;9q9kk85
-121.95;37.31;9q9k2bndx07e;9q9k2bn
-121.91;37.25;9q97cv5ugp29;9q97cv5
-121.86;37.25;9q97gj0kbpm9;9q97gj0
-121.81;37.31;9q9kk0hdt26e;9q9kk0h
-121.81;37.31;9q9kk0hdt26e;9q9kk0h
-121.92;37.37;9q9k9eh840sq;9q9k9eh
-121.93;37.4;9q9kc2mqc1d5;9q9kc2m
-121.87;37.25;9q97fv0uzp79;9q97fv0
-121.92;37.37;9q9k9eh840sq;9q9k9eh
-121.86;37.25;9q97gj0kbpm9;9q97gj0
-121.86;37.27;9q9k50b32pts;9q9k50b
-121.87;37.26;9q97fybzpp5e;9q97fyb
-121.88;37.34;9q9k6t99q0x1;9q9k6t9
-121.8;37.25;9q97um5uypr1;9q97um5
-122.03;37.31;9q9hr0h6wbmg;9q9hr0h
-121.86;37.25;9q97gj0kbpm9;9q97gj0
-121.85;37.29;9q9k5hrtcpzz;9q9k5hr
-121.78;37.23;9q97ucd82qgm;9q97ucd
-121.84;37.37;9q9ke7nb429y;9q9ke7n
-121.81;37.33;9q9kk5sxj2dw;9q9kk5s
-121.91;37.32;9q9k3cgug00t;9q9k3cg
-121.88;37.29;9q9k4s3typzp;9q9k4s3
-121.86;37.3;9q9k5n220pvd;9q9k5n2
-121.91;37.34;9q9k3vec7089;9q9k3ve
-121.83;37.27;9q9k58y17pwk;9q9k58y
-121.89;37.33;9q9k67drj0sy;9q9k67d
-121.9;37.3;9q9k4n70hpff;9q9k4n7
-121.94;37.41;9q9kc4mcpcrv;9q9kc4m
-121.88;37.25;9q97ft1sypr1;9q97ft1
-121.92;37.36;9q9k99htf0uk;9q9k99h
-121.8;37.25;9q97um5uypr1;9q97um5
-121.96;37.42;9q9kbsp7q11r;9q9kbsp
-121.92;37.33;9q9k3esx40sq;9q9k3es
-121.84;37.37;9q9ke7nb429y;9q9ke7n
-121.92;37.36;9q9k99htf0uk;9q9k99h
-121.87;37.41;9q9kff2cp17t;9q9kff2
-121.81;37.33;9q9kk5sxj2dw;9q9kk5s
-121.92;37.26;9q97cwux4ph7;9q97cwu
-121.95;37.32;9q9k2cysz05t;9q9k2cy
-121.89;37.27;9q9k42f3mpsu;9q9k42f
-121.91;37.33;9q9k3gez508w;9q9k3ge
-121.78;37.23;9q97ucd82qgm;9q97ucd
-121.86;37.31;9q9k700680me;9q9k700
-121.92;37.35;9q9k3xked0k7;9q9k3xk
-121.95;37.3;9q9k0yq8ppgd;9q9k0yq
-121.93;37.39;9q9k9qtk9144;9q9k9qt
-121.87;37.32;9q9k6cbuz05t;9q9k6cb
-121.91;37.29;9q9k1u7vgpbx;9q9k1u7
-121.92;37.28;9q9k1dsedpkq;9q9k1ds
-121.87;37.26;9q97fybzpp5e;9q97fyb
-121.83;37.24;9q97geq4epqq;9q97geq
-121.82;37.3;9q9k5ym2hrbd;9q9k5ym
-121.99;37.29;9q9k0h3tgpbx;9q9k0h3
-121.92;37.4;9q9kc8kwf1s7;9q9kc8k
-121.81;37.33;9q9kk5sxj2dw;9q9kk5s
-121.93;37.37;9q9k97j210dn;9q9k97j
-117.66;33.5;9muqdd6xehw7;9muqdd6
-117.65;33.5;9muqdf3zsk8e;9muqdf3
-117.66;33.5;9muqdd6xehw7;9muqdd6
-122.14;37.71;9q9ns8uketr6;9q9ns8u
-122.15;37.72;9q9ns6tnftv7;9q9ns6t
-122.16;37.71;9q9ns0vu9t74;9q9ns0v
-122.14;37.69;9q9nktk25szr;9q9nktk
-122.14;37.73;9q9nsss35txq;9q9nsss
-122.13;37.7;9q9nkz5dkv98;9q9nkz5
-122.13;37.69;9q9nkv78hucx;9q9nkv7
-120.66;35.3;9q60y64j6hu3;9q60y64
-120.66;35.3;9q60y64j6hu3;9q60y64
-120.69;35.25;9q60t9h4ph78;9q60t9h
-120.67;35.29;9q60y06g1hzz;9q60y06
-120.66;35.3;9q60y64j6hu3;9q60y64
-120.64;35.25;9q60wc0dhk28;9q60wc0
-120.68;35.26;9q60tfgs2hjd;9q60tfg
-120.64;35.25;9q60wc0dhk28;9q60wc0
-120.67;35.25;9q60w14f1hrb;9q60w14
-120.66;35.28;9q60wqd0fhkq;9q60wqd
-117.12;33.14;9muswbgy6psk;9muswbg
-117.17;33.13;9musmxpkjpuf;9musmxp
-117.14;33.14;9musw2vq2pts;9musw2v
-117.2;33.1;9musm19t6num;9musm19
-117.21;33.13;9muskz4k1pf4;9muskz4
-117.2;33.15;9must4c8f0hm;9must4c
-117.17;33.14;9must8zqmpsu;9must8z
-117.21;33.13;9muskz4k1pf4;9muskz4
-117.19;33.14;9must2by7p8s;9must2b
-117.17;33.13;9musmxpkjpuf;9musmxp
-117.16;33.13;9musmznsnpc6;9musmzn
-118.11;34.12;9qh4076gmsb3;9qh4076
-122.29;37.53;9q9j90phh6y5;9q9j90p
-122.3;37.54;9q9j8czy77kh;9q9j8cz
-122.29;37.54;9q9j91znk7qh;9q9j91z
-122.31;37.55;9q9j8gb8d7pw;9q9j8gb
-122.28;37.56;9q9j9mw6ve8r;9q9j9mw
-122.33;37.58;9q9jb34p2k56;9q9jb34
-122.28;37.56;9q9j9mw6ve8r;9q9j9mw
-122.32;37.56;9q9j8t96c7tx;9q9j8t9
-122.3;37.54;9q9j8czy77kh;9q9j8cz
-122.29;37.53;9q9j90phh6y5;9q9j90p
-122.33;37.53;9q9j824h06g7;9q9j824
-122.28;37.56;9q9j9mw6ve8r;9q9j9mw
-122.34;37.52;9q9j2n69z7nb;9q9j2n6
-122.33;37.95;9q9pbkd4b2gk;9q9pbkd
-122.33;37.96;9q9pbq6j02eq;9q9pbq6
-122.34;37.97;9qc0004xr3nz;9qc0004
-118.29;33.76;9q5bh1zf5py6;9q5bh1z
-118.31;33.76;9q5b5cc61pzf;9q5b5cc
-118.31;33.72;9mgzgf931pzf;9mgzgf9
-118.29;33.74;9mgzunpvg0nm;9mgzunp
-118.29;33.74;9mgzunpvg0nm;9mgzunp
-118.31;33.72;9mgzgf931pzf;9mgzgf9
-122.53;37.97;9qbb5b0rk14z;9qbb5b0
-122.55;38.01;9qbb5r9b3cnx;9qbb5r9
-122.53;37.97;9qbb5b0rk14z;9qbb5b0
-122.49;37.95;9q8zustdb0vs;9q8zust
-122.52;37.97;9qbb5bpxm1hz;9qbb5bp
-122.52;37.97;9qbb5bpxm1hz;9qbb5bp
-122.55;38.01;9qbb5r9b3cnx;9qbb5r9
-121.96;37.76;9q9qb9zryjc7;9q9qb9z
-121.97;37.78;9q9qbt8hkypr;9q9qbt8
-121.98;37.77;9q9qb7bf5ymh;9q9qb7b
-121.95;37.76;9q9qbcyxzjge;9q9qbcy
-121.92;37.77;9q9qceud4nkk;9q9qceu
-121.93;37.73;9q9q9kt31jdn;9q9q9kt
-121.97;37.78;9q9qbt8hkypr;9q9qbt8
-121.96;37.76;9q9qb9zryjc7;9q9qb9z
-121.98;37.77;9q9qb7bf5ymh;9q9qb7b
-117.04;32.54;9muc0ewp4rcf;9muc0ew
-121.84;36.62;9q9276qyfq9f;9q9276q
-121.84;36.62;9q9276qyfq9f;9q9276q
-117.07;33.02;9mugb505rq1p;9mugb50
-119.56;36.71;9qdbz6g54pu6;9qdbz6g
-117.87;33.75;9mupvzcxvzgx;9mupvzc
-117.83;33.76;9qh0n9yf1zyd;9qh0n9y
-117.86;33.68;9mupw52bnzjg;9mupw52
-117.86;33.68;9mupw52bnzjg;9mupw52
-117.89;33.7;9muptqghezmn;9muptqg
-117.84;33.73;9mupykre3pdh;9mupykr
-117.89;33.76;9qh0j3g45zv4;9qh0j3g
-117.89;33.7;9muptqghezmn;9muptqg
-117.85;33.76;9qh0n3b4pzzf;9qh0n3b
-117.88;33.7;9muptwfkszrq;9muptwf
-117.87;33.78;9qh0jv3wvb5t;9qh0jv3
-117.89;33.76;9qh0j3g45zv4;9qh0j3g
-117.88;33.77;9qh0jedksbr7;9qh0jed
-117.87;33.7;9muptycstz7w;9muptyc
-117.92;33.74;9mupuwjmbbhm;9mupuwj
-117.86;33.68;9mupw52bnzjg;9mupw52
-117.86;33.68;9mupw52bnzjg;9mupw52
-117.88;33.72;9mupvdd3hzz6;9mupvdd
-117.85;33.76;9qh0n3b4pzzf;9qh0n3b
-119.65;34.42;9q4gv3cx0bsq;9q4gv3c
-119.7;34.42;9q4gu1vp5btn;9q4gu1v
-119.7;34.42;9q4gu1vp5btn;9q4gu1v
-119.7;34.42;9q4gu1vp5btn;9q4gu1v
-119.7;34.42;9q4gu1vp5btn;9q4gu1v
-119.7;34.42;9q4gu1vp5btn;9q4gu1v
-119.75;34.44;9q4ggj8ewc04;9q4ggj8
-119.75;34.44;9q4ggj8ewc04;9q4ggj8
-119.71;34.42;9q4ggcvz4ben;9q4ggcv
-119.72;34.4;9q4gewqd9c0f;9q4gewq
-122.0;37.35;9q9hrz679bqe;9q9hrz6
-121.99;37.34;9q9k2j997089;9q9k2j9
-121.94;37.34;9q9k3jtcrbxc;9q9k3jt
-121.94;37.35;9q9k3pmgxbrg;9q9k3pm
-121.95;37.39;9q9k8ywsx15d;9q9k8yw
-121.94;37.35;9q9k3pmgxbrg;9q9k3pm
-121.96;37.35;9q9k2xr7w037;9q9k2xr
-121.94;37.33;9q9k35tzpbxy;9q9k35t
-121.95;37.33;9q9k2gwxp0ew;9q9k2gw
-121.96;37.39;9q9k8wxkw116;9q9k8wx
-121.97;37.34;9q9k2t81kbx3;9q9k2t8
-121.97;37.33;9q9k2e8phbxq;9q9k2e8
-121.98;37.39;9q9k8q8uecj4;9q9k8q8
-121.93;37.34;9q9k3mt330d1;9q9k3mt
-121.97;37.35;9q9k2x25sbr7;9q9k2x2
-118.52;34.37;9q5ex0b7gbjj;9q5ex0b
-118.56;34.42;9q5ey1gppbdq;9q5ey1g
-118.55;34.4;9q5ewq6d89nf;9q5ewq6
-118.53;34.46;9q5snc304c7j;9q5snc3
-118.43;34.43;9q5gc5cckcpr;9q5gc5c
-118.43;34.43;9q5gc5cckcpr;9q5gc5c
-118.56;34.41;9q5ey05hzbfk;9q5ey05
-118.54;34.43;9q5eyecc3c0z;9q5eyec
-118.5;34.42;9q5ez3yzjbew;9q5ez3y
-118.54;34.38;9q5ewd9y1b8y;9q5ewd9
-118.57;34.44;9q5evvegwc04;9q5evve
-118.42;34.45;9q5gcr3jy197;9q5gcr3
-118.58;34.41;9q5ev8hsv8yh;9q5ev8h
-118.47;34.41;9q5gb0hubbuk;9q5gb0h
-121.99;36.96;9q96203ee50w;9q96203
-122.03;36.97;9q94r4hmygtz;9q94r4h
-122.05;36.96;9q94q8mgsg1w;9q94q8m
-118.07;33.97;9qh132019e5n;9qh1320
-118.03;33.89;9qh0f1mpt9y0;9qh0f1m
-118.05;33.94;9qh11dwdgd3c;9qh11dw
-118.05;33.92;9qh0cwyw79cy;9qh0cwy
-118.09;33.95;9qh10u3mpdue;9qh10u3
